d_idle,p_idle,idle,total_d,total_p,total,ep
37.0,328.0,365.0,1218.0,737.0,1955.0,6333
35.0,312.0,347.0,1216.0,721.0,1937.0,6334
24.0,275.0,299.0,1205.0,684.0,1889.0,6335
100.0,290.0,390.0,1281.0,699.0,1980.0,6336
26.0,337.0,363.0,1207.0,746.0,1953.0,6337
46.0,333.0,379.0,1227.0,742.0,1969.0,6338
20.0,352.0,372.0,1201.0,761.0,1962.0,6339
18.0,243.0,261.0,1199.0,652.0,1851.0,6340
47.0,306.0,353.0,1228.0,715.0,1943.0,6341
15.0,246.0,261.0,1196.0,655.0,1851.0,6342
25.0,311.0,336.0,1206.0,720.0,1926.0,6343
47.0,313.0,360.0,1228.0,722.0,1950.0,6344
18.0,359.0,377.0,1199.0,768.0,1967.0,6345
46.0,341.0,387.0,1227.0,750.0,1977.0,6346
21.0,373.0,394.0,1202.0,782.0,1984.0,6347
30.0,356.0,386.0,1211.0,765.0,1976.0,6348
63.0,395.0,458.0,1244.0,804.0,2048.0,6349
40.0,292.0,332.0,1221.0,701.0,1922.0,6350
33.0,346.0,379.0,1214.0,755.0,1969.0,6351
24.0,396.0,420.0,1205.0,805.0,2010.0,6352
23.0,252.0,275.0,1204.0,661.0,1865.0,6353
63.0,304.0,367.0,1244.0,713.0,1957.0,6354
32.0,296.0,328.0,1213.0,705.0,1918.0,6355
46.0,405.0,451.0,1227.0,814.0,2041.0,6356
18.0,284.0,302.0,1199.0,693.0,1892.0,6357
54.0,328.0,382.0,1235.0,737.0,1972.0,6358
33.0,318.0,351.0,1214.0,727.0,1941.0,6359
20.0,437.0,457.0,1201.0,846.0,2047.0,6360
11.0,315.0,326.0,1192.0,724.0,1916.0,6361
13.0,331.0,344.0,1194.0,740.0,1934.0,6362
86.0,346.0,432.0,1267.0,755.0,2022.0,6363
41.0,249.0,290.0,1222.0,658.0,1880.0,6364
39.0,460.0,499.0,1220.0,869.0,2089.0,6365
53.0,390.0,443.0,1234.0,799.0,2033.0,6366
14.0,350.0,364.0,1195.0,759.0,1954.0,6367
19.0,335.0,354.0,1200.0,744.0,1944.0,6368
46.0,326.0,372.0,1227.0,735.0,1962.0,6369
81.0,234.0,315.0,1262.0,643.0,1905.0,6370
50.0,363.0,413.0,1231.0,772.0,2003.0,6371
27.0,403.0,430.0,1208.0,812.0,2020.0,6372
22.0,409.0,431.0,1203.0,818.0,2021.0,6373
42.0,306.0,348.0,1223.0,715.0,1938.0,6374
19.0,313.0,332.0,1200.0,722.0,1922.0,6375
26.0,394.0,420.0,1207.0,803.0,2010.0,6376
24.0,349.0,373.0,1205.0,758.0,1963.0,6377
53.0,356.0,409.0,1234.0,765.0,1999.0,6378
26.0,324.0,350.0,1207.0,733.0,1940.0,6379
50.0,261.0,311.0,1231.0,670.0,1901.0,6380
17.0,361.0,378.0,1198.0,770.0,1968.0,6381
29.0,369.0,398.0,1210.0,778.0,1988.0,6382
22.0,279.0,301.0,1203.0,688.0,1891.0,6383
31.0,382.0,413.0,1212.0,791.0,2003.0,6384
74.0,136.0,210.0,1255.0,545.0,1800.0,6385
49.0,258.0,307.0,1230.0,667.0,1897.0,6386
47.0,284.0,331.0,1228.0,693.0,1921.0,6387
41.0,300.0,341.0,1222.0,709.0,1931.0,6388
16.0,376.0,392.0,1197.0,785.0,1982.0,6389
46.0,195.0,241.0,1227.0,604.0,1831.0,6390
1.0,320.0,321.0,1182.0,729.0,1911.0,6391
71.0,287.0,358.0,1252.0,696.0,1948.0,6392
36.0,401.0,437.0,1217.0,810.0,2027.0,6393
29.0,185.0,214.0,1210.0,594.0,1804.0,6394
49.0,382.0,431.0,1230.0,791.0,2021.0,6395
25.0,202.0,227.0,1206.0,611.0,1817.0,6396
38.0,317.0,355.0,1219.0,726.0,1945.0,6397
39.0,319.0,358.0,1220.0,728.0,1948.0,6398
19.0,349.0,368.0,1200.0,758.0,1958.0,6399
43.0,306.0,349.0,1224.0,715.0,1939.0,6400
21.0,441.0,462.0,1202.0,850.0,2052.0,6401
11.0,272.0,283.0,1192.0,681.0,1873.0,6402
35.0,361.0,396.0,1216.0,770.0,1986.0,6403
31.0,358.0,389.0,1212.0,767.0,1979.0,6404
5.0,297.0,302.0,1186.0,706.0,1892.0,6405
34.0,286.0,320.0,1215.0,695.0,1910.0,6406
42.0,398.0,440.0,1223.0,807.0,2030.0,6407
55.0,363.0,418.0,1236.0,772.0,2008.0,6408
59.0,377.0,436.0,1240.0,786.0,2026.0,6409
33.0,358.0,391.0,1214.0,767.0,1981.0,6410
36.0,433.0,469.0,1217.0,842.0,2059.0,6411
17.0,340.0,357.0,1198.0,749.0,1947.0,6412
52.0,412.0,464.0,1233.0,821.0,2054.0,6413
35.0,295.0,330.0,1216.0,704.0,1920.0,6414
64.0,218.0,282.0,1245.0,627.0,1872.0,6415
38.0,328.0,366.0,1219.0,737.0,1956.0,6416
48.0,232.0,280.0,1229.0,641.0,1870.0,6417
7.0,409.0,416.0,1188.0,818.0,2006.0,6418
26.0,396.0,422.0,1207.0,805.0,2012.0,6419
47.0,285.0,332.0,1228.0,694.0,1922.0,6420
37.0,200.0,237.0,1218.0,609.0,1827.0,6421
58.0,175.0,233.0,1239.0,584.0,1823.0,6422
45.0,297.0,342.0,1226.0,706.0,1932.0,6423
43.0,389.0,432.0,1224.0,798.0,2022.0,6424
14.0,253.0,267.0,1195.0,662.0,1857.0,6425
26.0,505.0,531.0,1207.0,914.0,2121.0,6426
109.0,366.0,475.0,1290.0,775.0,2065.0,6427
64.0,392.0,456.0,1245.0,801.0,2046.0,6428
33.0,269.0,302.0,1214.0,678.0,1892.0,6429
21.0,338.0,359.0,1202.0,747.0,1949.0,6430
33.0,242.0,275.0,1214.0,651.0,1865.0,6431
15.0,421.0,436.0,1196.0,830.0,2026.0,6432
15.0,402.0,417.0,1196.0,811.0,2007.0,6433
38.0,305.0,343.0,1219.0,714.0,1933.0,6434
28.0,285.0,313.0,1209.0,694.0,1903.0,6435
18.0,328.0,346.0,1199.0,737.0,1936.0,6436
52.0,357.0,409.0,1233.0,766.0,1999.0,6437
61.0,355.0,416.0,1242.0,764.0,2006.0,6438
14.0,381.0,395.0,1195.0,790.0,1985.0,6439
20.0,355.0,375.0,1201.0,764.0,1965.0,6440
38.0,448.0,486.0,1219.0,857.0,2076.0,6441
59.0,294.0,353.0,1240.0,703.0,1943.0,6442
55.0,338.0,393.0,1236.0,747.0,1983.0,6443
60.0,280.0,340.0,1241.0,689.0,1930.0,6444
10.0,446.0,456.0,1191.0,855.0,2046.0,6445
29.0,279.0,308.0,1210.0,688.0,1898.0,6446
20.0,391.0,411.0,1201.0,800.0,2001.0,6447
81.0,253.0,334.0,1262.0,662.0,1924.0,6448
50.0,343.0,393.0,1231.0,752.0,1983.0,6449
26.0,226.0,252.0,1207.0,635.0,1842.0,6450
20.0,323.0,343.0,1201.0,732.0,1933.0,6451
28.0,282.0,310.0,1209.0,691.0,1900.0,6452
35.0,378.0,413.0,1216.0,787.0,2003.0,6453
27.0,301.0,328.0,1208.0,710.0,1918.0,6454
44.0,300.0,344.0,1225.0,709.0,1934.0,6455
85.0,245.0,330.0,1266.0,654.0,1920.0,6456
40.0,346.0,386.0,1221.0,755.0,1976.0,6457
29.0,371.0,400.0,1210.0,780.0,1990.0,6458
59.0,342.0,401.0,1240.0,751.0,1991.0,6459
33.0,285.0,318.0,1214.0,694.0,1908.0,6460
10.0,481.0,491.0,1191.0,890.0,2081.0,6461
35.0,362.0,397.0,1216.0,771.0,1987.0,6462
39.0,185.0,224.0,1220.0,594.0,1814.0,6463
10.0,377.0,387.0,1191.0,786.0,1977.0,6464
113.0,282.0,395.0,1294.0,691.0,1985.0,6465
54.0,253.0,307.0,1235.0,662.0,1897.0,6466
28.0,429.0,457.0,1209.0,838.0,2047.0,6467
48.0,206.0,254.0,1229.0,615.0,1844.0,6468
28.0,325.0,353.0,1209.0,734.0,1943.0,6469
22.0,341.0,363.0,1203.0,750.0,1953.0,6470
49.0,274.0,323.0,1230.0,683.0,1913.0,6471
41.0,305.0,346.0,1222.0,714.0,1936.0,6472
40.0,291.0,331.0,1221.0,700.0,1921.0,6473
35.0,434.0,469.0,1216.0,843.0,2059.0,6474
38.0,370.0,408.0,1219.0,779.0,1998.0,6475
1.0,303.0,304.0,1182.0,712.0,1894.0,6476
50.0,242.0,292.0,1231.0,651.0,1882.0,6477
19.0,286.0,305.0,1200.0,695.0,1895.0,6478
29.0,339.0,368.0,1210.0,748.0,1958.0,6479
36.0,319.0,355.0,1217.0,728.0,1945.0,6480
69.0,242.0,311.0,1250.0,651.0,1901.0,6481
30.0,321.0,351.0,1211.0,730.0,1941.0,6482
46.0,386.0,432.0,1227.0,795.0,2022.0,6483
43.0,199.0,242.0,1224.0,608.0,1832.0,6484
38.0,275.0,313.0,1219.0,684.0,1903.0,6485
20.0,331.0,351.0,1201.0,740.0,1941.0,6486
36.0,247.0,283.0,1217.0,656.0,1873.0,6487
15.0,329.0,344.0,1196.0,738.0,1934.0,6488
31.0,262.0,293.0,1212.0,671.0,1883.0,6489
70.0,337.0,407.0,1251.0,746.0,1997.0,6490
25.0,236.0,261.0,1206.0,645.0,1851.0,6491
29.0,308.0,337.0,1210.0,717.0,1927.0,6492
15.0,373.0,388.0,1196.0,782.0,1978.0,6493
54.0,357.0,411.0,1235.0,766.0,2001.0,6494
68.0,311.0,379.0,1249.0,720.0,1969.0,6495
17.0,343.0,360.0,1198.0,752.0,1950.0,6496
61.0,403.0,464.0,1242.0,812.0,2054.0,6497
39.0,370.0,409.0,1220.0,779.0,1999.0,6498
27.0,319.0,346.0,1208.0,728.0,1936.0,6499
80.0,393.0,473.0,1261.0,802.0,2063.0,6500
51.0,220.0,271.0,1232.0,629.0,1861.0,6501
34.0,286.0,320.0,1215.0,695.0,1910.0,6502
34.0,351.0,385.0,1215.0,760.0,1975.0,6503
22.0,443.0,465.0,1203.0,852.0,2055.0,6504
49.0,362.0,411.0,1230.0,771.0,2001.0,6505
61.0,365.0,426.0,1242.0,774.0,2016.0,6506
48.0,391.0,439.0,1229.0,800.0,2029.0,6507
31.0,293.0,324.0,1212.0,702.0,1914.0,6508
33.0,154.0,187.0,1214.0,563.0,1777.0,6509
18.0,291.0,309.0,1199.0,700.0,1899.0,6510
23.0,329.0,352.0,1204.0,738.0,1942.0,6511
37.0,365.0,402.0,1218.0,774.0,1992.0,6512
35.0,497.0,532.0,1216.0,906.0,2122.0,6513
38.0,338.0,376.0,1219.0,747.0,1966.0,6514
11.0,337.0,348.0,1192.0,746.0,1938.0,6515
22.0,331.0,353.0,1203.0,740.0,1943.0,6516
23.0,321.0,344.0,1204.0,730.0,1934.0,6517
43.0,284.0,327.0,1224.0,693.0,1917.0,6518
24.0,326.0,350.0,1205.0,735.0,1940.0,6519
29.0,202.0,231.0,1210.0,611.0,1821.0,6520
44.0,277.0,321.0,1225.0,686.0,1911.0,6521
27.0,388.0,415.0,1208.0,797.0,2005.0,6522
8.0,363.0,371.0,1189.0,772.0,1961.0,6523
15.0,271.0,286.0,1196.0,680.0,1876.0,6524
15.0,427.0,442.0,1196.0,836.0,2032.0,6525
75.0,243.0,318.0,1256.0,652.0,1908.0,6526
24.0,412.0,436.0,1205.0,821.0,2026.0,6527
71.0,287.0,358.0,1252.0,696.0,1948.0,6528
16.0,280.0,296.0,1197.0,689.0,1886.0,6529
11.0,288.0,299.0,1192.0,697.0,1889.0,6530
9.0,451.0,460.0,1190.0,860.0,2050.0,6531
53.0,352.0,405.0,1234.0,761.0,1995.0,6532
19.0,307.0,326.0,1200.0,716.0,1916.0,6533
0.0,390.0,390.0,1181.0,799.0,1980.0,6534
32.0,255.0,287.0,1213.0,664.0,1877.0,6535
39.0,323.0,362.0,1220.0,732.0,1952.0,6536
73.0,361.0,434.0,1254.0,770.0,2024.0,6537
36.0,339.0,375.0,1217.0,748.0,1965.0,6538
17.0,273.0,290.0,1198.0,682.0,1880.0,6539
16.0,484.0,500.0,1197.0,893.0,2090.0,6540
60.0,309.0,369.0,1241.0,718.0,1959.0,6541
58.0,206.0,264.0,1239.0,615.0,1854.0,6542
14.0,285.0,299.0,1195.0,694.0,1889.0,6543
20.0,363.0,383.0,1201.0,772.0,1973.0,6544
92.0,278.0,370.0,1273.0,687.0,1960.0,6545
29.0,276.0,305.0,1210.0,685.0,1895.0,6546
38.0,380.0,418.0,1219.0,789.0,2008.0,6547
92.0,273.0,365.0,1273.0,682.0,1955.0,6548
53.0,322.0,375.0,1234.0,731.0,1965.0,6549
74.0,378.0,452.0,1255.0,787.0,2042.0,6550
16.0,258.0,274.0,1197.0,667.0,1864.0,6551
35.0,334.0,369.0,1216.0,743.0,1959.0,6552
21.0,257.0,278.0,1202.0,666.0,1868.0,6553
56.0,337.0,393.0,1237.0,746.0,1983.0,6554
19.0,340.0,359.0,1200.0,749.0,1949.0,6555
37.0,381.0,418.0,1218.0,790.0,2008.0,6556
32.0,293.0,325.0,1213.0,702.0,1915.0,6557
47.0,360.0,407.0,1228.0,769.0,1997.0,6558
48.0,332.0,380.0,1229.0,741.0,1970.0,6559
30.0,271.0,301.0,1211.0,680.0,1891.0,6560
16.0,332.0,348.0,1197.0,741.0,1938.0,6561
26.0,395.0,421.0,1207.0,804.0,2011.0,6562
38.0,428.0,466.0,1219.0,837.0,2056.0,6563
23.0,471.0,494.0,1204.0,880.0,2084.0,6564
65.0,373.0,438.0,1246.0,782.0,2028.0,6565
58.0,366.0,424.0,1239.0,775.0,2014.0,6566
32.0,337.0,369.0,1213.0,746.0,1959.0,6567
32.0,347.0,379.0,1213.0,756.0,1969.0,6568
38.0,354.0,392.0,1219.0,763.0,1982.0,6569
46.0,329.0,375.0,1227.0,738.0,1965.0,6570
45.0,269.0,314.0,1226.0,678.0,1904.0,6571
36.0,264.0,300.0,1217.0,673.0,1890.0,6572
21.0,405.0,426.0,1202.0,814.0,2016.0,6573
30.0,312.0,342.0,1211.0,721.0,1932.0,6574
30.0,342.0,372.0,1211.0,751.0,1962.0,6575
43.0,303.0,346.0,1224.0,712.0,1936.0,6576
31.0,364.0,395.0,1212.0,773.0,1985.0,6577
27.0,357.0,384.0,1208.0,766.0,1974.0,6578
13.0,249.0,262.0,1194.0,658.0,1852.0,6579
27.0,306.0,333.0,1208.0,715.0,1923.0,6580
27.0,385.0,412.0,1208.0,794.0,2002.0,6581
25.0,252.0,277.0,1206.0,661.0,1867.0,6582
14.0,436.0,450.0,1195.0,845.0,2040.0,6583
37.0,268.0,305.0,1218.0,677.0,1895.0,6584
36.0,365.0,401.0,1217.0,774.0,1991.0,6585
41.0,335.0,376.0,1222.0,744.0,1966.0,6586
39.0,320.0,359.0,1220.0,729.0,1949.0,6587
29.0,347.0,376.0,1210.0,756.0,1966.0,6588
25.0,348.0,373.0,1206.0,757.0,1963.0,6589
29.0,308.0,337.0,1210.0,717.0,1927.0,6590
37.0,405.0,442.0,1218.0,814.0,2032.0,6591
38.0,179.0,217.0,1219.0,588.0,1807.0,6592
31.0,287.0,318.0,1212.0,696.0,1908.0,6593
76.0,279.0,355.0,1257.0,688.0,1945.0,6594
71.0,380.0,451.0,1252.0,789.0,2041.0,6595
17.0,358.0,375.0,1198.0,767.0,1965.0,6596
30.0,370.0,400.0,1211.0,779.0,1990.0,6597
28.0,311.0,339.0,1209.0,720.0,1929.0,6598
25.0,399.0,424.0,1206.0,808.0,2014.0,6599
13.0,217.0,230.0,1194.0,626.0,1820.0,6600
36.0,385.0,421.0,1217.0,794.0,2011.0,6601
20.0,186.0,206.0,1201.0,595.0,1796.0,6602
22.0,347.0,369.0,1203.0,756.0,1959.0,6603
33.0,456.0,489.0,1214.0,865.0,2079.0,6604
84.0,380.0,464.0,1265.0,789.0,2054.0,6605
64.0,293.0,357.0,1245.0,702.0,1947.0,6606
68.0,206.0,274.0,1249.0,615.0,1864.0,6607
31.0,324.0,355.0,1212.0,733.0,1945.0,6608
15.0,310.0,325.0,1196.0,719.0,1915.0,6609
38.0,243.0,281.0,1219.0,652.0,1871.0,6610
18.0,224.0,242.0,1199.0,633.0,1832.0,6611
30.0,333.0,363.0,1211.0,742.0,1953.0,6612
24.0,299.0,323.0,1205.0,708.0,1913.0,6613
18.0,318.0,336.0,1199.0,727.0,1926.0,6614
69.0,322.0,391.0,1250.0,731.0,1981.0,6615
15.0,302.0,317.0,1196.0,711.0,1907.0,6616
52.0,261.0,313.0,1233.0,670.0,1903.0,6617
81.0,380.0,461.0,1262.0,789.0,2051.0,6618
23.0,346.0,369.0,1204.0,755.0,1959.0,6619
17.0,123.0,140.0,1198.0,532.0,1730.0,6620
39.0,241.0,280.0,1220.0,650.0,1870.0,6621
54.0,351.0,405.0,1235.0,760.0,1995.0,6622
23.0,364.0,387.0,1204.0,773.0,1977.0,6623
14.0,413.0,427.0,1195.0,822.0,2017.0,6624
26.0,361.0,387.0,1207.0,770.0,1977.0,6625
33.0,331.0,364.0,1214.0,740.0,1954.0,6626
17.0,338.0,355.0,1198.0,747.0,1945.0,6627
43.0,218.0,261.0,1224.0,627.0,1851.0,6628
24.0,299.0,323.0,1205.0,708.0,1913.0,6629
65.0,329.0,394.0,1246.0,738.0,1984.0,6630
38.0,249.0,287.0,1219.0,658.0,1877.0,6631
33.0,289.0,322.0,1214.0,698.0,1912.0,6632
4.0,380.0,384.0,1185.0,789.0,1974.0,6633
35.0,443.0,478.0,1216.0,852.0,2068.0,6634
51.0,371.0,422.0,1232.0,780.0,2012.0,6635
16.0,380.0,396.0,1197.0,789.0,1986.0,6636
25.0,371.0,396.0,1206.0,780.0,1986.0,6637
92.0,229.0,321.0,1273.0,638.0,1911.0,6638
53.0,352.0,405.0,1234.0,761.0,1995.0,6639
7.0,375.0,382.0,1188.0,784.0,1972.0,6640
20.0,342.0,362.0,1201.0,751.0,1952.0,6641
15.0,391.0,406.0,1196.0,800.0,1996.0,6642
20.0,317.0,337.0,1201.0,726.0,1927.0,6643
41.0,418.0,459.0,1222.0,827.0,2049.0,6644
10.0,295.0,305.0,1191.0,704.0,1895.0,6645
88.0,167.0,255.0,1269.0,576.0,1845.0,6646
72.0,375.0,447.0,1253.0,784.0,2037.0,6647
47.0,407.0,454.0,1228.0,816.0,2044.0,6648
50.0,360.0,410.0,1231.0,769.0,2000.0,6649
40.0,251.0,291.0,1221.0,660.0,1881.0,6650
53.0,401.0,454.0,1234.0,810.0,2044.0,6651
31.0,327.0,358.0,1212.0,736.0,1948.0,6652
39.0,165.0,204.0,1220.0,574.0,1794.0,6653
20.0,211.0,231.0,1201.0,620.0,1821.0,6654
30.0,334.0,364.0,1211.0,743.0,1954.0,6655
13.0,337.0,350.0,1194.0,746.0,1940.0,6656
22.0,337.0,359.0,1203.0,746.0,1949.0,6657
26.0,373.0,399.0,1207.0,782.0,1989.0,6658
27.0,407.0,434.0,1208.0,816.0,2024.0,6659
20.0,356.0,376.0,1201.0,765.0,1966.0,6660
23.0,446.0,469.0,1204.0,855.0,2059.0,6661
37.0,224.0,261.0,1218.0,633.0,1851.0,6662
44.0,292.0,336.0,1225.0,701.0,1926.0,6663
25.0,377.0,402.0,1206.0,786.0,1992.0,6664
7.0,299.0,306.0,1188.0,708.0,1896.0,6665
10.0,379.0,389.0,1191.0,788.0,1979.0,6666
23.0,281.0,304.0,1204.0,690.0,1894.0,6667
24.0,392.0,416.0,1205.0,801.0,2006.0,6668
23.0,268.0,291.0,1204.0,677.0,1881.0,6669
20.0,171.0,191.0,1201.0,580.0,1781.0,6670
21.0,366.0,387.0,1202.0,775.0,1977.0,6671
51.0,285.0,336.0,1232.0,694.0,1926.0,6672
48.0,223.0,271.0,1229.0,632.0,1861.0,6673
49.0,264.0,313.0,1230.0,673.0,1903.0,6674
36.0,374.0,410.0,1217.0,783.0,2000.0,6675
42.0,378.0,420.0,1223.0,787.0,2010.0,6676
13.0,277.0,290.0,1194.0,686.0,1880.0,6677
29.0,352.0,381.0,1210.0,761.0,1971.0,6678
83.0,196.0,279.0,1264.0,605.0,1869.0,6679
46.0,311.0,357.0,1227.0,720.0,1947.0,6680
48.0,301.0,349.0,1229.0,710.0,1939.0,6681
51.0,377.0,428.0,1232.0,786.0,2018.0,6682
86.0,325.0,411.0,1267.0,734.0,2001.0,6683
36.0,327.0,363.0,1217.0,736.0,1953.0,6684
95.0,221.0,316.0,1276.0,630.0,1906.0,6685
36.0,184.0,220.0,1217.0,593.0,1810.0,6686
36.0,248.0,284.0,1217.0,657.0,1874.0,6687
53.0,257.0,310.0,1234.0,666.0,1900.0,6688
30.0,270.0,300.0,1211.0,679.0,1890.0,6689
29.0,389.0,418.0,1210.0,798.0,2008.0,6690
51.0,274.0,325.0,1232.0,683.0,1915.0,6691
32.0,424.0,456.0,1213.0,833.0,2046.0,6692
51.0,312.0,363.0,1232.0,721.0,1953.0,6693
57.0,276.0,333.0,1238.0,685.0,1923.0,6694
22.0,376.0,398.0,1203.0,785.0,1988.0,6695
30.0,232.0,262.0,1211.0,641.0,1852.0,6696
34.0,250.0,284.0,1215.0,659.0,1874.0,6697
43.0,348.0,391.0,1224.0,757.0,1981.0,6698
43.0,370.0,413.0,1224.0,779.0,2003.0,6699
52.0,220.0,272.0,1233.0,629.0,1862.0,6700
45.0,292.0,337.0,1226.0,701.0,1927.0,6701
9.0,424.0,433.0,1190.0,833.0,2023.0,6702
38.0,401.0,439.0,1219.0,810.0,2029.0,6703
25.0,347.0,372.0,1206.0,756.0,1962.0,6704
57.0,249.0,306.0,1238.0,658.0,1896.0,6705
35.0,377.0,412.0,1216.0,786.0,2002.0,6706
26.0,402.0,428.0,1207.0,811.0,2018.0,6707
49.0,223.0,272.0,1230.0,632.0,1862.0,6708
14.0,389.0,403.0,1195.0,798.0,1993.0,6709
32.0,427.0,459.0,1213.0,836.0,2049.0,6710
26.0,285.0,311.0,1207.0,694.0,1901.0,6711
14.0,360.0,374.0,1195.0,769.0,1964.0,6712
48.0,399.0,447.0,1229.0,808.0,2037.0,6713
14.0,411.0,425.0,1195.0,820.0,2015.0,6714
33.0,333.0,366.0,1214.0,742.0,1956.0,6715
32.0,372.0,404.0,1213.0,781.0,1994.0,6716
57.0,292.0,349.0,1238.0,701.0,1939.0,6717
66.0,155.0,221.0,1247.0,564.0,1811.0,6718
32.0,281.0,313.0,1213.0,690.0,1903.0,6719
22.0,351.0,373.0,1203.0,760.0,1963.0,6720
46.0,301.0,347.0,1227.0,710.0,1937.0,6721
37.0,294.0,331.0,1218.0,703.0,1921.0,6722
47.0,464.0,511.0,1228.0,873.0,2101.0,6723
57.0,410.0,467.0,1238.0,819.0,2057.0,6724
24.0,310.0,334.0,1205.0,719.0,1924.0,6725
39.0,356.0,395.0,1220.0,765.0,1985.0,6726
27.0,232.0,259.0,1208.0,641.0,1849.0,6727
26.0,345.0,371.0,1207.0,754.0,1961.0,6728
42.0,198.0,240.0,1223.0,607.0,1830.0,6729
43.0,356.0,399.0,1224.0,765.0,1989.0,6730
10.0,292.0,302.0,1191.0,701.0,1892.0,6731
45.0,407.0,452.0,1226.0,816.0,2042.0,6732
46.0,236.0,282.0,1227.0,645.0,1872.0,6733
42.0,281.0,323.0,1223.0,690.0,1913.0,6734
20.0,301.0,321.0,1201.0,710.0,1911.0,6735
34.0,314.0,348.0,1215.0,723.0,1938.0,6736
63.0,342.0,405.0,1244.0,751.0,1995.0,6737
39.0,314.0,353.0,1220.0,723.0,1943.0,6738
27.0,314.0,341.0,1208.0,723.0,1931.0,6739
18.0,412.0,430.0,1199.0,821.0,2020.0,6740
36.0,273.0,309.0,1217.0,682.0,1899.0,6741
33.0,251.0,284.0,1214.0,660.0,1874.0,6742
23.0,378.0,401.0,1204.0,787.0,1991.0,6743
33.0,222.0,255.0,1214.0,631.0,1845.0,6744
48.0,443.0,491.0,1229.0,852.0,2081.0,6745
42.0,320.0,362.0,1223.0,729.0,1952.0,6746
57.0,290.0,347.0,1238.0,699.0,1937.0,6747
52.0,396.0,448.0,1233.0,805.0,2038.0,6748
17.0,284.0,301.0,1198.0,693.0,1891.0,6749
40.0,211.0,251.0,1221.0,620.0,1841.0,6750
62.0,322.0,384.0,1243.0,731.0,1974.0,6751
7.0,334.0,341.0,1188.0,743.0,1931.0,6752
29.0,298.0,327.0,1210.0,707.0,1917.0,6753
39.0,269.0,308.0,1220.0,678.0,1898.0,6754
28.0,356.0,384.0,1209.0,765.0,1974.0,6755
48.0,327.0,375.0,1229.0,736.0,1965.0,6756
30.0,355.0,385.0,1211.0,764.0,1975.0,6757
9.0,459.0,468.0,1190.0,868.0,2058.0,6758
32.0,343.0,375.0,1213.0,752.0,1965.0,6759
48.0,345.0,393.0,1229.0,754.0,1983.0,6760
20.0,376.0,396.0,1201.0,785.0,1986.0,6761
53.0,227.0,280.0,1234.0,636.0,1870.0,6762
30.0,404.0,434.0,1211.0,813.0,2024.0,6763
46.0,286.0,332.0,1227.0,695.0,1922.0,6764
51.0,373.0,424.0,1232.0,782.0,2014.0,6765
29.0,331.0,360.0,1210.0,740.0,1950.0,6766
36.0,308.0,344.0,1217.0,717.0,1934.0,6767
36.0,314.0,350.0,1217.0,723.0,1940.0,6768
53.0,375.0,428.0,1234.0,784.0,2018.0,6769
33.0,428.0,461.0,1214.0,837.0,2051.0,6770
49.0,292.0,341.0,1230.0,701.0,1931.0,6771
35.0,328.0,363.0,1216.0,737.0,1953.0,6772
16.0,297.0,313.0,1197.0,706.0,1903.0,6773
26.0,356.0,382.0,1207.0,765.0,1972.0,6774
21.0,316.0,337.0,1202.0,725.0,1927.0,6775
24.0,312.0,336.0,1205.0,721.0,1926.0,6776
17.0,393.0,410.0,1198.0,802.0,2000.0,6777
19.0,398.0,417.0,1200.0,807.0,2007.0,6778
31.0,375.0,406.0,1212.0,784.0,1996.0,6779
38.0,332.0,370.0,1219.0,741.0,1960.0,6780
15.0,381.0,396.0,1196.0,790.0,1986.0,6781
53.0,290.0,343.0,1234.0,699.0,1933.0,6782
64.0,266.0,330.0,1245.0,675.0,1920.0,6783
42.0,178.0,220.0,1223.0,587.0,1810.0,6784
28.0,376.0,404.0,1209.0,785.0,1994.0,6785
50.0,341.0,391.0,1231.0,750.0,1981.0,6786
24.0,339.0,363.0,1205.0,748.0,1953.0,6787
43.0,295.0,338.0,1224.0,704.0,1928.0,6788
42.0,261.0,303.0,1223.0,670.0,1893.0,6789
35.0,379.0,414.0,1216.0,788.0,2004.0,6790
33.0,338.0,371.0,1214.0,747.0,1961.0,6791
55.0,378.0,433.0,1236.0,787.0,2023.0,6792
57.0,344.0,401.0,1238.0,753.0,1991.0,6793
23.0,425.0,448.0,1204.0,834.0,2038.0,6794
70.0,234.0,304.0,1251.0,643.0,1894.0,6795
58.0,505.0,563.0,1239.0,914.0,2153.0,6796
32.0,406.0,438.0,1213.0,815.0,2028.0,6797
46.0,224.0,270.0,1227.0,633.0,1860.0,6798
20.0,207.0,227.0,1201.0,616.0,1817.0,6799
35.0,370.0,405.0,1216.0,779.0,1995.0,6800
21.0,375.0,396.0,1202.0,784.0,1986.0,6801
65.0,173.0,238.0,1246.0,582.0,1828.0,6802
29.0,320.0,349.0,1210.0,729.0,1939.0,6803
28.0,329.0,357.0,1209.0,738.0,1947.0,6804
57.0,215.0,272.0,1238.0,624.0,1862.0,6805
49.0,210.0,259.0,1230.0,619.0,1849.0,6806
34.0,271.0,305.0,1215.0,680.0,1895.0,6807
49.0,329.0,378.0,1230.0,738.0,1968.0,6808
22.0,175.0,197.0,1203.0,584.0,1787.0,6809
38.0,321.0,359.0,1219.0,730.0,1949.0,6810
67.0,229.0,296.0,1248.0,638.0,1886.0,6811
19.0,459.0,478.0,1200.0,868.0,2068.0,6812
47.0,367.0,414.0,1228.0,776.0,2004.0,6813
